-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	2	-2	16	76	-2	16	98	0	4	4	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	38	-2	0	8	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	48	-2	25	55	-2	16	58	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	0	-55	-2	0	-128	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	32	-2	25	38	-2	16	-119	-2	16	-78	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	32	-2	25	4	-2	25	64	-2	25	0	-2	25	32	-2	25	36	-2	25	100	-2	25	102	-2	16	-119	-2	16	-128	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	0	-2	25	32	-2	25	36	-2	25	102	-2	16	-101	-2	25	108	-2	25	100	-2	25	102	-2	16	-103	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	32	-2	25	38	-2	16	-103	-2	16	-127	-2	16	-112	-2	16	17	-2	16	-79	-2	16	-91	-2	16	-60	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	34	-2	16	-55	-2	16	-128	-2	16	0	-2	16	32	-2	16	36	-2	16	102	-2	33	-103	-2	33	-109	-2	16	108	-2	16	68	-2	16	64	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	0	-2	25	0	-2	25	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	34	-2	33	-39	-2	33	-95	-2	33	-92	-2	33	84	-2	33	81	-2	33	-77	-2	16	72	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	18	-2	0	-52	-2	0	64	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	25	36	-2	25	100	-2	25	118	-2	16	-120	-2	16	0	-2	16	0	-2	16	50	-2	33	-24	-2	33	38	-2	0	-103	-2	0	-77	-2	33	72	-2	33	50	-2	16	-56	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	16	-2	16	19	-2	0	76	-2	0	64	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	17	-2	16	-111	-2	16	-127	-2	16	-96	-2	16	4	-2	16	64	-2	16	50	-2	33	-18	-2	0	-119	-2	0	-96	-2	0	54	-2	33	-120	-2	33	50	-2	16	-56	-2	16	0	-2	16	50	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	16	-2	16	51	-2	0	72	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	0	-2	16	0	-2	16	0	-2	16	2	-2	0	-1	-2	16	8	-2	16	50	-2	0	-55	-2	0	-128	-2	0	2	-2	33	-19	-2	33	-28	-2	33	118	-2	16	-84	-2	16	100	-2	16	118	0	4	4	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	18	-2	0	-52	-2	0	64	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	36	-2	16	100	-2	16	100	-2	16	84	-2	16	65	-2	16	-128	-2	16	50	-2	0	-56	-2	0	0	-2	0	48	-2	0	55	-2	16	-71	-2	16	-89	0	4	4	0	4	4	0	4	4	0	4	4	-2	16	-120	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	25	-39	-2	25	-109	-2	16	108	-2	16	100	-2	16	100	-2	16	68	-2	16	96	-2	16	52	-2	16	119	-2	0	72	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
0	4	4	0	4	4	0	4	4	0	4	4	-2	16	108	-2	16	100	-2	16	118	-2	0	-20	-2	0	100	-2	0	102	-2	16	-23	-2	16	-90	0	4	4	0	4	4	-2	16	-103	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	18	-2	25	-52	-2	25	80	-2	25	17	-2	25	-111	-2	25	-111	-2	25	-109	-2	16	110	-2	25	-103	-2	25	-77	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	17	-2	16	-111	-2	16	-109	0	4	4	0	4	4	0	4	4	0	4	4	-2	17	-3	-2	17	-11	-2	17	-9	-2	16	-18	0	4	4	0	4	4	-2	16	-119	-2	16	-128	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	16	-2	16	51	-2	25	72	-2	25	0	-2	25	0	-2	25	0	-2	25	16	-2	25	1	-2	25	-128	-2	25	50	-2	0	-56	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	0	-2	16	0	-2	16	16	-2	16	17	-2	16	-79	-2	16	-73	0	4	4	0	4	4	0	4	4	0	4	4	0	4	4	0	4	4	-2	16	-119	-2	16	-128	-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	18	-2	25	-52	-2	25	64	-2	25	0	-2	25	0	-2	25	0	-2	25	0	-2	25	32	-2	25	54	-2	0	-120	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	0	-39	-2	0	-109	-2	17	-3	-2	17	-11	-2	17	-9	-2	16	-39	-2	16	-127	-2	16	-128	-2	16	0	-2	16	0	-2	16	32	-2	16	38	-2	0	-103	-2	0	-109	-2	16	76	-2	16	64	-2	16	0	-2	16	0	-2	16	16	-2	16	19	-2	25	76	-2	25	64	-2	25	0	-2	25	32	-2	25	36	-2	25	102	-2	0	-119	-2	0	-128	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	54	-2	0	-120	-2	0	16	-2	0	17	-2	0	-111	-2	0	-109	-2	16	-20	-2	16	68	-2	16	64	-2	16	32	-2	16	36	-2	16	102	-2	0	-119	-2	0	-128	-2	0	16	-2	0	51	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	48	-2	16	55	-2	25	8	-2	25	0	-2	25	34	-2	0	-39	-2	0	-127	-2	0	-128	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
-2	16	0	-2	16	32	-2	16	36	-2	16	102	-2	0	-119	-2	0	-128	-2	0	0	-2	0	0	-2	0	0	-2	0	16	-2	0	17	-2	0	-77	-2	16	104	-2	16	38	-2	0	-103	-2	0	-127	-2	0	-96	-2	0	4	-2	0	64	-2	0	18	-2	16	-20	-2	16	68	-2	16	64	-2	16	32	-2	16	38	-2	25	-87	-2	25	-92	-2	25	100	-2	25	118	-2	0	-120	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0	-2	0	0
